EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
158145,TARRANT CO.,KELLER ALTA VISTA AR,03/30/2009,2125,Hail,1.00, ,0,0,650000,0,TX,CST-6, ,26932,C,439,FWD,0,0,NWS Employee, , , ,3,NW,3,NW,KELLER ALTA VISTA AR,03/30/2009,2125,32.9336,-97.3155,32.9336,-97.3155,"Quarter size hail was reported at the intersection of I-35 and Golden Triangle.","Two lines of severe storms developed in north Texas this night. One line of storms developed along a dryline in the northwestern portions of north Texas. The second line of storms developed across the central portions of north Texas along a cold front as it overtook the dryline. Hail was the only event reported this night and baseball size hail produced significant damage to a car dealership and adjacent neighborhood in north Fort Worth. Large hail continued as the storm tracked to the east into eastern Tarrant County and western Dallas County. Totaled insured losses for this event for Tarrant County were $95 million.",171
158143,TARRANT CO.,KELLER,03/30/2009,2126,Hail,1.50, ,0,0,1000000,0,TX,CST-6, ,26932,C,439,FWD,0,0,Public, , , ,1,ENE,1,ENE,KELLER,03/30/2009,2126,32.9344,-97.2295,32.9344,-97.2295,"Ping Pong ball size hail covered the ground in Keller.","Two lines of severe storms developed in north Texas this night. One line of storms developed along a dryline in the northwestern portions of north Texas. The second line of storms developed across the central portions of north Texas along a cold front as it overtook the dryline. Hail was the only event reported this night and baseball size hail produced significant damage to a car dealership and adjacent neighborhood in north Fort Worth. Large hail continued as the storm tracked to the east into eastern Tarrant County and western Dallas County. Totaled insured losses for this event for Tarrant County were $95 million.",172
158144,TARRANT CO.,KELLER ALTA VISTA AR,03/30/2009,2126,Hail,2.50, ,0,0,5000000,0,TX,CST-6, ,26932,C,439,FWD,0,0,Trained Spotter, , , ,2,NNW,2,NNW,KELLER ALTA VISTA AR,03/30/2009,2126,32.9282,-97.295,32.9282,-97.295,"Tennis ball size hail was reported near the Crawford Farms Subdivision on the west side of Keller.","Two lines of severe storms developed in north Texas this night. One line of storms developed along a dryline in the northwestern portions of north Texas. The second line of storms developed across the central portions of north Texas along a cold front as it overtook the dryline. Hail was the only event reported this night and baseball size hail produced significant damage to a car dealership and adjacent neighborhood in north Fort Worth. Large hail continued as the storm tracked to the east into eastern Tarrant County and western Dallas County. Totaled insured losses for this event for Tarrant County were $95 million.",173
158146,TARRANT CO.,KELLER ALTA VISTA AR,03/30/2009,2130,Hail,1.25, ,0,0,1000000,0,TX,CST-6, ,26932,C,439,FWD,0,0,NWS Employee, , , ,1,SSE,1,SSE,KELLER ALTA VISTA AR,03/30/2009,2130,32.8815,-97.27,32.8815,-97.27,"Half Dollar size hail was reported in north Fort Worth near the intersection of Basswood and Denton Highway.","Two lines of severe storms developed in north Texas this night. One line of storms developed along a dryline in the northwestern portions of north Texas. The second line of storms developed across the central portions of north Texas along a cold front as it overtook the dryline. Hail was the only event reported this night and baseball size hail produced significant damage to a car dealership and adjacent neighborhood in north Fort Worth. Large hail continued as the storm tracked to the east into eastern Tarrant County and western Dallas County. Totaled insured losses for this event for Tarrant County were $95 million.",174
158148,TARRANT CO.,HASLET,03/30/2009,2130,Hail,1.75, ,0,0,1000000,0,TX,CST-6, ,26932,C,439,FWD,0,0,NWS Employee, , , ,4,E,4,E,HASLET,03/30/2009,2130,32.9761,-97.2857,32.9761,-97.2857,"Golfball hail was reported 2 miles east of Alliance Airport.","Two lines of severe storms developed in north Texas this night. One line of storms developed along a dryline in the northwestern portions of north Texas. The second line of storms developed across the central portions of north Texas along a cold front as it overtook the dryline. Hail was the only event reported this night and baseball size hail produced significant damage to a car dealership and adjacent neighborhood in north Fort Worth. Large hail continued as the storm tracked to the east into eastern Tarrant County and western Dallas County. Totaled insured losses for this event for Tarrant County were $95 million.",175
158147,TARRANT CO.,KELLER ALTA VISTA AR,03/30/2009,2130,Hail,1.75, ,0,0,2000000,0,TX,CST-6, ,26932,C,439,FWD,0,0,CoCoRaHS, , , ,1,E,1,E,KELLER ALTA VISTA AR,03/30/2009,2130,32.8975,-97.2633,32.8975,-97.2633,"Golfball size hail dented cars.","Two lines of severe storms developed in north Texas this night. One line of storms developed along a dryline in the northwestern portions of north Texas. The second line of storms developed across the central portions of north Texas along a cold front as it overtook the dryline. Hail was the only event reported this night and baseball size hail produced significant damage to a car dealership and adjacent neighborhood in north Fort Worth. Large hail continued as the storm tracked to the east into eastern Tarrant County and western Dallas County. Totaled insured losses for this event for Tarrant County were $95 million.",176
158154,TARRANT CO.,KELLER,03/30/2009,2131,Hail,2.75, ,0,0,25000000,0,TX,CST-6, ,26932,C,439,FWD,0,0,NWS Employee, , , ,3,NW,3,NW,KELLER,03/30/2009,2131,32.9556,-97.2883,32.9556,-97.2883,"Baseball size hail was reported in a subdivison in west Keller. Numerous homes were damaged.","Two lines of severe storms developed in north Texas this night. One line of storms developed along a dryline in the northwestern portions of north Texas. The second line of storms developed across the central portions of north Texas along a cold front as it overtook the dryline. Hail was the only event reported this night and baseball size hail produced significant damage to a car dealership and adjacent neighborhood in north Fort Worth. Large hail continued as the storm tracked to the east into eastern Tarrant County and western Dallas County. Totaled insured losses for this event for Tarrant County were $95 million.",177
158150,TARRANT CO.,KELLER,03/30/2009,2132,Hail,1.75, ,0,0,20000,0,TX,CST-6, ,26932,C,439,FWD,0,0,Amateur Radio, , , ,5,NNE,5,NNE,KELLER,03/30/2009,2132,33,-97.23,33,-97.23,"Nickel hail increased to golfball size hail in Roanoke.","Two lines of severe storms developed in north Texas this night. One line of storms developed along a dryline in the northwestern portions of north Texas. The second line of storms developed across the central portions of north Texas along a cold front as it overtook the dryline. Hail was the only event reported this night and baseball size hail produced significant damage to a car dealership and adjacent neighborhood in north Fort Worth. Large hail continued as the storm tracked to the east into eastern Tarrant County and western Dallas County. Totaled insured losses for this event for Tarrant County were $95 million.",178
158152,TARRANT CO.,KELLER,03/30/2009,2133,Hail,1.75, ,0,0,3000000,0,TX,CST-6, ,26932,C,439,FWD,0,0,Trained Spotter, , , ,1,E,1,E,KELLER,03/30/2009,2133,32.93,-97.23,32.93,-97.23,"Ping pong to golfball size hail was reported in Keller.","Two lines of severe storms developed in north Texas this night. One line of storms developed along a dryline in the northwestern portions of north Texas. The second line of storms developed across the central portions of north Texas along a cold front as it overtook the dryline. Hail was the only event reported this night and baseball size hail produced significant damage to a car dealership and adjacent neighborhood in north Fort Worth. Large hail continued as the storm tracked to the east into eastern Tarrant County and western Dallas County. Totaled insured losses for this event for Tarrant County were $95 million.",179
158151,TARRANT CO.,KELLER ALTA VISTA AR,03/30/2009,2133,Hail,1.75, ,0,0,5000000,0,TX,CST-6, ,26932,C,439,FWD,0,0,NWS Employee, , , ,3,NW,3,NW,KELLER ALTA VISTA AR,03/30/2009,2133,32.93,-97.31,32.93,-97.31,"Golfball size hail was reported 5 miles west of Keller.","Two lines of severe storms developed in north Texas this night. One line of storms developed along a dryline in the northwestern portions of north Texas. The second line of storms developed across the central portions of north Texas along a cold front as it overtook the dryline. Hail was the only event reported this night and baseball size hail produced significant damage to a car dealership and adjacent neighborhood in north Fort Worth. Large hail continued as the storm tracked to the east into eastern Tarrant County and western Dallas County. Totaled insured losses for this event for Tarrant County were $95 million.",180
158153,TARRANT CO.,KELLER GOODE ARPT,03/30/2009,2136,Hail,2.00, ,0,0,5000000,0,TX,CST-6, ,26932,C,439,FWD,0,0,NWS Employee, , , ,2,SSW,2,SSW,KELLER GOODE ARPT,03/30/2009,2136,32.9044,-97.1942,32.9044,-97.1942,"Hail up to 2 inches in diameter was reported at the intersection of Davis Blvd and North Tarrant Parkway in North Richland Hills.","Two lines of severe storms developed in north Texas this night. One line of storms developed along a dryline in the northwestern portions of north Texas. The second line of storms developed across the central portions of north Texas along a cold front as it overtook the dryline. Hail was the only event reported this night and baseball size hail produced significant damage to a car dealership and adjacent neighborhood in north Fort Worth. Large hail continued as the storm tracked to the east into eastern Tarrant County and western Dallas County. Totaled insured losses for this event for Tarrant County were $95 million.",181
158158,TARRANT CO.,GRAPEVINE,03/30/2009,2140,Hail,1.00, ,0,0,40000,0,TX,CST-6, ,26932,C,439,FWD,0,0,Broadcast Media, , , ,0,NNW,0,NNW,GRAPEVINE,03/30/2009,2140,32.9346,-97.0828,32.9346,-97.0828,"Quarter size hail was reported in Grapevine.","Two lines of severe storms developed in north Texas this night. One line of storms developed along a dryline in the northwestern portions of north Texas. The second line of storms developed across the central portions of north Texas along a cold front as it overtook the dryline. Hail was the only event reported this night and baseball size hail produced significant damage to a car dealership and adjacent neighborhood in north Fort Worth. Large hail continued as the storm tracked to the east into eastern Tarrant County and western Dallas County. Totaled insured losses for this event for Tarrant County were $95 million.",182
158156,TARRANT CO.,SOUTHLAKE,03/30/2009,2142,Hail,1.75, ,0,0,5000000,0,TX,CST-6, ,26932,C,439,FWD,0,0,Broadcast Media, , , ,2,SW,2,SW,SOUTHLAKE,03/30/2009,2142,32.95,-97.15,32.95,-97.15,"Golfball size hail was reported in Southlake.","Two lines of severe storms developed in north Texas this night. One line of storms developed along a dryline in the northwestern portions of north Texas. The second line of storms developed across the central portions of north Texas along a cold front as it overtook the dryline. Hail was the only event reported this night and baseball size hail produced significant damage to a car dealership and adjacent neighborhood in north Fort Worth. Large hail continued as the storm tracked to the east into eastern Tarrant County and western Dallas County. Totaled insured losses for this event for Tarrant County were $95 million.",183
158157,TARRANT CO.,WESTOVER HILLS,03/30/2009,2143,Hail,1.00, ,0,0,0,0,TX,CST-6, ,26932,C,439,FWD,0,0,Amateur Radio, , , ,3,SSE,3,SSE,WESTOVER HILLS,03/30/2009,2143,32.7341,-97.4134,32.7341,-97.4134,"Quarter size hail was reported at the intersection of I-30 and Bryant Irvin in southwest Ft. Worth.","Two lines of severe storms developed in north Texas this night. One line of storms developed along a dryline in the northwestern portions of north Texas. The second line of storms developed across the central portions of north Texas along a cold front as it overtook the dryline. Hail was the only event reported this night and baseball size hail produced significant damage to a car dealership and adjacent neighborhood in north Fort Worth. Large hail continued as the storm tracked to the east into eastern Tarrant County and western Dallas County. Totaled insured losses for this event for Tarrant County were $95 million.",184
158160,TARRANT CO.,GRAPEVINE,03/30/2009,2144,Hail,1.75, ,0,0,5000000,0,TX,CST-6, ,26932,C,439,FWD,0,0,Storm Chaser, , , ,1,E,1,E,GRAPEVINE,03/30/2009,2144,32.93,-97.07,32.93,-97.07,"Golfball size hail was reported in Grapevine.","Two lines of severe storms developed in north Texas this night. One line of storms developed along a dryline in the northwestern portions of north Texas. The second line of storms developed across the central portions of north Texas along a cold front as it overtook the dryline. Hail was the only event reported this night and baseball size hail produced significant damage to a car dealership and adjacent neighborhood in north Fort Worth. Large hail continued as the storm tracked to the east into eastern Tarrant County and western Dallas County. Totaled insured losses for this event for Tarrant County were $95 million.",185
158159,TARRANT CO.,SOUTHLAKE,03/30/2009,2145,Hail,2.75, ,0,0,35000000,0,TX,CST-6, ,26932,C,439,FWD,0,0,Amateur Radio, , , ,2,SW,2,SW,SOUTHLAKE,03/30/2009,2145,32.95,-97.15,32.95,-97.15,"Golfball to baseball size hail fell in the city of Southlake.","Two lines of severe storms developed in north Texas this night. One line of storms developed along a dryline in the northwestern portions of north Texas. The second line of storms developed across the central portions of north Texas along a cold front as it overtook the dryline. Hail was the only event reported this night and baseball size hail produced significant damage to a car dealership and adjacent neighborhood in north Fort Worth. Large hail continued as the storm tracked to the east into eastern Tarrant County and western Dallas County. Totaled insured losses for this event for Tarrant County were $95 million.",186
157850,TARRANT CO.,COLLEYVILLE,03/30/2009,2155,Hail,1.00, ,0,0,25000,0,TX,CST-6, ,26932,C,439,FWD,0,0,Amateur Radio, , , ,1,N,1,N,COLLEYVILLE,03/30/2009,2155,32.89,-97.15,32.89,-97.15,"Quarter size hail fell in Colleyville.","Two lines of severe storms developed in north Texas this night. One line of storms developed along a dryline in the northwestern portions of north Texas. The second line of storms developed across the central portions of north Texas along a cold front as it overtook the dryline. Hail was the only event reported this night and baseball size hail produced significant damage to a car dealership and adjacent neighborhood in north Fort Worth. Large hail continued as the storm tracked to the east into eastern Tarrant County and western Dallas County. Totaled insured losses for this event for Tarrant County were $95 million.",187
164776,TARRANT CO.,KELLER,04/18/2009,1927,Hail,0.88, ,0,0,0,0,TX,CST-6, ,27382,C,439,FWD,0,0,Amateur Radio, , , ,1,E,1,E,KELLER,04/18/2009,1927,32.93,-97.23,32.93,-97.23,"Nickel size hail fell in Keller.","Scattered severe thunderstorms developed across the southern counties of north Texas in a warm air advection regime ahead of an approaching upper level low. One brief tornado was spotted near Easterly in Robertson County.",188
169627,TARRANT CO.,BENBROOK,05/02/2009,1336,Hail,0.88, ,0,0,0,0,TX,CST-6, ,28748,C,439,FWD,0,0,Amateur Radio, , , ,2,W,2,W,BENBROOK,05/02/2009,1339,32.68,-97.4844,32.68,-97.4844,"Nickel size hail fell 2 miles west of Benbrook.","The combination of a southward advancing cold front, warm air advection over the cold front, and an approaching shortwave aided in an explosive period that began the afternoon of May 2nd and continued into the morning hours of May 3rd. Several rounds of severe thunderstorms and thunderstorm clusters moved through north Texas in a very unstable environment. A downburst occurred at Valley Ranch in Irving resulting in the collapse of the Dallas Cowboys' bubble practice facility. Flash flooding and flooding became a problem as several clusters of storms produced heavy rainfall over repeated areas.",189
169628,TARRANT CO.,BENBROOK,05/02/2009,1347,Hail,0.88, ,0,0,0,0,TX,CST-6, ,28748,C,439,FWD,0,0,Amateur Radio, , , ,0,SSW,0,SSW,BENBROOK,05/02/2009,1347,32.6741,-97.4525,32.6741,-97.4525,"Nickel size hail fell in east Benbrook.","The combination of a southward advancing cold front, warm air advection over the cold front, and an approaching shortwave aided in an explosive period that began the afternoon of May 2nd and continued into the morning hours of May 3rd. Several rounds of severe thunderstorms and thunderstorm clusters moved through north Texas in a very unstable environment. A downburst occurred at Valley Ranch in Irving resulting in the collapse of the Dallas Cowboys' bubble practice facility. Flash flooding and flooding became a problem as several clusters of storms produced heavy rainfall over repeated areas.",190
169629,TARRANT CO.,BENBROOK,05/02/2009,1348,Hail,1.00, ,0,0,0,0,TX,CST-6, ,28748,C,439,FWD,0,0,Amateur Radio, , , ,1,W,1,W,BENBROOK,05/02/2009,1348,32.68,-97.46,32.68,-97.46,"Quarter size hail fell in Benbrook.","The combination of a southward advancing cold front, warm air advection over the cold front, and an approaching shortwave aided in an explosive period that began the afternoon of May 2nd and continued into the morning hours of May 3rd. Several rounds of severe thunderstorms and thunderstorm clusters moved through north Texas in a very unstable environment. A downburst occurred at Valley Ranch in Irving resulting in the collapse of the Dallas Cowboys' bubble practice facility. Flash flooding and flooding became a problem as several clusters of storms produced heavy rainfall over repeated areas.",191
169631,TARRANT CO.,ARLINGTON,05/02/2009,1405,Hail,0.75, ,0,0,0,0,TX,CST-6, ,28748,C,439,FWD,0,0,Amateur Radio, , , ,1,NE,1,NE,ARLINGTON,05/02/2009,1405,32.7359,-97.1137,32.7359,-97.1137,"Penny size hail fell in Arlington.","The combination of a southward advancing cold front, warm air advection over the cold front, and an approaching shortwave aided in an explosive period that began the afternoon of May 2nd and continued into the morning hours of May 3rd. Several rounds of severe thunderstorms and thunderstorm clusters moved through north Texas in a very unstable environment. A downburst occurred at Valley Ranch in Irving resulting in the collapse of the Dallas Cowboys' bubble practice facility. Flash flooding and flooding became a problem as several clusters of storms produced heavy rainfall over repeated areas.",192
169634,TARRANT CO.,BENBROOK LAKE,05/02/2009,1549,Hail,0.88, ,0,0,0,0,TX,CST-6, ,28748,C,439,FWD,0,0,Amateur Radio, , , ,4,S,4,S,BENBROOK LAKE,05/02/2009,1549,32.5723,-97.4583,32.5723,-97.4583,"Nickel size hail fell 6 miles west of Crowley.","The combination of a southward advancing cold front, warm air advection over the cold front, and an approaching shortwave aided in an explosive period that began the afternoon of May 2nd and continued into the morning hours of May 3rd. Several rounds of severe thunderstorms and thunderstorm clusters moved through north Texas in a very unstable environment. A downburst occurred at Valley Ranch in Irving resulting in the collapse of the Dallas Cowboys' bubble practice facility. Flash flooding and flooding became a problem as several clusters of storms produced heavy rainfall over repeated areas.",193
169637,TARRANT CO.,BENBROOK,05/02/2009,1625,Hail,0.75, ,0,0,0,0,TX,CST-6, ,28748,C,439,FWD,0,0,Amateur Radio, , , ,1,E,1,E,BENBROOK,05/02/2009,1625,32.68,-97.43,32.68,-97.43,"Penny size hail fell 2 miles east of Benbrook.","The combination of a southward advancing cold front, warm air advection over the cold front, and an approaching shortwave aided in an explosive period that began the afternoon of May 2nd and continued into the morning hours of May 3rd. Several rounds of severe thunderstorms and thunderstorm clusters moved through north Texas in a very unstable environment. A downburst occurred at Valley Ranch in Irving resulting in the collapse of the Dallas Cowboys' bubble practice facility. Flash flooding and flooding became a problem as several clusters of storms produced heavy rainfall over repeated areas.",194
169638,TARRANT CO.,SEMINARY HILL,05/02/2009,1628,Hail,0.88, ,0,0,0,0,TX,CST-6, ,28748,C,439,FWD,0,0,Amateur Radio, , , ,1,SSE,1,SSE,SEMINARY HILL,05/02/2009,1628,32.6728,-97.3752,32.6728,-97.3752,"Nickel size hail fell at the intersection of Trail Lake Rd and Interstate 20.","The combination of a southward advancing cold front, warm air advection over the cold front, and an approaching shortwave aided in an explosive period that began the afternoon of May 2nd and continued into the morning hours of May 3rd. Several rounds of severe thunderstorms and thunderstorm clusters moved through north Texas in a very unstable environment. A downburst occurred at Valley Ranch in Irving resulting in the collapse of the Dallas Cowboys' bubble practice facility. Flash flooding and flooding became a problem as several clusters of storms produced heavy rainfall over repeated areas.",195
169639,TARRANT CO.,SEMINARY HILL,05/02/2009,1633,Hail,0.75, ,0,0,0,0,TX,CST-6, ,28748,C,439,FWD,0,0,Amateur Radio, , , ,0,N,0,N,SEMINARY HILL,05/02/2009,1633,32.68,-97.38,32.68,-97.38,"Penny size fail fell 5 miles east of Benbrook.","The combination of a southward advancing cold front, warm air advection over the cold front, and an approaching shortwave aided in an explosive period that began the afternoon of May 2nd and continued into the morning hours of May 3rd. Several rounds of severe thunderstorms and thunderstorm clusters moved through north Texas in a very unstable environment. A downburst occurred at Valley Ranch in Irving resulting in the collapse of the Dallas Cowboys' bubble practice facility. Flash flooding and flooding became a problem as several clusters of storms produced heavy rainfall over repeated areas.",196
169640,TARRANT CO.,SEMINARY HILL,05/02/2009,1637,Hail,0.75, ,0,0,0,0,TX,CST-6, ,28748,C,439,FWD,0,0,Public, , , ,0,SW,0,SW,SEMINARY HILL,05/02/2009,1637,32.6767,-97.3838,32.6767,-97.3838,"Penny hail fell near Hulen Blvd and Trail Lake Drive in southwest Fort Worth.","The combination of a southward advancing cold front, warm air advection over the cold front, and an approaching shortwave aided in an explosive period that began the afternoon of May 2nd and continued into the morning hours of May 3rd. Several rounds of severe thunderstorms and thunderstorm clusters moved through north Texas in a very unstable environment. A downburst occurred at Valley Ranch in Irving resulting in the collapse of the Dallas Cowboys' bubble practice facility. Flash flooding and flooding became a problem as several clusters of storms produced heavy rainfall over repeated areas.",197
169644,TARRANT CO.,SEMINARY HILL,05/02/2009,1746,Hail,0.75, ,0,0,0,0,TX,CST-6, ,28748,C,439,FWD,0,0,CoCoRaHS, , , ,2,SSW,2,SSW,SEMINARY HILL,05/02/2009,1746,32.66,-97.39,32.66,-97.39,"Penny size hail was reported by a COCORAHS observer 3 miles west of Edgecliff Village.","The combination of a southward advancing cold front, warm air advection over the cold front, and an approaching shortwave aided in an explosive period that began the afternoon of May 2nd and continued into the morning hours of May 3rd. Several rounds of severe thunderstorms and thunderstorm clusters moved through north Texas in a very unstable environment. A downburst occurred at Valley Ranch in Irving resulting in the collapse of the Dallas Cowboys' bubble practice facility. Flash flooding and flooding became a problem as several clusters of storms produced heavy rainfall over repeated areas.",198
170416,TARRANT CO.,GRAPEVINE S LAKE ARP,05/03/2009,215,Hail,0.75, ,0,0,0,0,TX,CST-6, ,28748,C,439,FWD,0,0,Trained Spotter, , , ,1,NE,1,NE,GRAPEVINE S LAKE ARP,05/03/2009,215,32.9442,-97.1166,32.9442,-97.1166,"Penny size hail was reported at the intersection of Highway 114 and Kimball Rd in Southlake.","The combination of a southward advancing cold front, warm air advection over the cold front, and an approaching shortwave aided in an explosive period that began the afternoon of May 2nd and continued into the morning hours of May 3rd. Several rounds of severe thunderstorms and thunderstorm clusters moved through north Texas in a very unstable environment. A downburst occurred at Valley Ranch in Irving resulting in the collapse of the Dallas Cowboys' bubble practice facility. Flash flooding and flooding became a problem as several clusters of storms produced heavy rainfall over repeated areas.",199
170420,TARRANT CO.,HICKS,05/05/2009,2223,Hail,1.00, ,0,0,0,0,TX,CST-6, ,28750,C,439,FWD,0,0,Amateur Radio, , , ,2,SSW,2,SSW,HICKS,05/05/2009,2223,32.89,-97.44,32.89,-97.44,"Quarter size hail was reported near Eagle Mountain Lake.","Isolated severe storms developed west of the DFW Metroplex in an unstable convective environment. These storms produced large hail up to softball size.",200
170421,TARRANT CO.,SAGINAW,05/05/2009,2230,Hail,1.00, ,0,0,0,0,TX,CST-6, ,28750,C,439,FWD,0,0,Amateur Radio, , , ,2,E,2,E,SAGINAW,05/05/2009,2230,32.871,-97.3424,32.871,-97.3424,"Quarter size hail was reported at the intersection of FM 156 and Basswood.","Isolated severe storms developed west of the DFW Metroplex in an unstable convective environment. These storms produced large hail up to softball size.",201
171157,TARRANT CO.,WESTOVER HILLS,05/26/2009,1758,Hail,1.25, ,0,0,0,0,TX,CST-6, ,28762,C,439,FWD,0,0,Other Federal Agency, , , ,2,SSW,2,SSW,WESTOVER HILLS,05/26/2009,1758,32.75,-97.44,32.75,-97.44,"Half Dollar size hail was reported at the Joint Reserve Base.","Afternoon severe thunderstorms developed across north Texas in a very unstable environment. Several residual boundaries and daytime heating provided a means and focus for lift. One storm split just west of Fort Worth and the anticyclonic left mover produced golfball hail in Wise County. In the nighttime hours, a large cluster of storms with embedded severe storms rolled across the region ahead of a cold front.",202
171171,TARRANT CO.,BENBROOK,05/26/2009,1815,Hail,1.00, ,0,0,0,0,TX,CST-6, ,28762,C,439,FWD,0,0,NWS Employee, , , ,1,W,1,W,BENBROOK,05/26/2009,1815,32.6822,-97.468,32.6822,-97.468,"Quarter size hail fell in north Benbrook.","Afternoon severe thunderstorms developed across north Texas in a very unstable environment. Several residual boundaries and daytime heating provided a means and focus for lift. One storm split just west of Fort Worth and the anticyclonic left mover produced golfball hail in Wise County. In the nighttime hours, a large cluster of storms with embedded severe storms rolled across the region ahead of a cold front.",203
171165,TARRANT CO.,BENBROOK,05/26/2009,1816,Hail,1.00, ,0,0,0,0,TX,CST-6, ,28762,C,439,FWD,0,0,Amateur Radio, , , ,2,NW,2,NW,BENBROOK,05/26/2009,1816,32.7019,-97.4723,32.7019,-97.4723,"Nickel to Quarter size hail fell at the intersection of  Loop 820 and Team Ranch Rd in southwest Ft. Worth.","Afternoon severe thunderstorms developed across north Texas in a very unstable environment. Several residual boundaries and daytime heating provided a means and focus for lift. One storm split just west of Fort Worth and the anticyclonic left mover produced golfball hail in Wise County. In the nighttime hours, a large cluster of storms with embedded severe storms rolled across the region ahead of a cold front.",204
172323,TARRANT CO.,BENBROOK,05/26/2009,1819,Hail,1.00, ,0,0,0,0,TX,CST-6, ,28762,C,439,FWD,0,0,NWS Employee, , , ,1,W,1,W,BENBROOK,05/26/2009,1819,32.68,-97.46,32.68,-97.46,"Quarter size hail fell in Benbrook.","Afternoon severe thunderstorms developed across north Texas in a very unstable environment. Several residual boundaries and daytime heating provided a means and focus for lift. One storm split just west of Fort Worth and the anticyclonic left mover produced golfball hail in Wise County. In the nighttime hours, a large cluster of storms with embedded severe storms rolled across the region ahead of a cold front.",205
172324,TARRANT CO.,BENBROOK,05/26/2009,1824,Hail,1.00, ,0,0,0,0,TX,CST-6, ,28762,C,439,FWD,0,0,Trained Spotter, , , ,2,NE,2,NE,BENBROOK,05/26/2009,1824,32.7022,-97.422,32.7022,-97.422,"A trained spotter reported quarter size hail just east of the intersection of Highway 183 and West Vickery in Ft. Worth.","Afternoon severe thunderstorms developed across north Texas in a very unstable environment. Several residual boundaries and daytime heating provided a means and focus for lift. One storm split just west of Fort Worth and the anticyclonic left mover produced golfball hail in Wise County. In the nighttime hours, a large cluster of storms with embedded severe storms rolled across the region ahead of a cold front.",206
172325,TARRANT CO.,HANDLEY,05/26/2009,1847,Hail,1.00, ,0,0,0,0,TX,CST-6, ,28762,C,439,FWD,0,0,Broadcast Media, , , ,3,W,3,W,HANDLEY,05/26/2009,1847,32.7297,-97.224,32.7297,-97.224,"Quarter size hail was reported at Loop 820 and Rosedale.","Afternoon severe thunderstorms developed across north Texas in a very unstable environment. Several residual boundaries and daytime heating provided a means and focus for lift. One storm split just west of Fort Worth and the anticyclonic left mover produced golfball hail in Wise County. In the nighttime hours, a large cluster of storms with embedded severe storms rolled across the region ahead of a cold front.",207
172326,TARRANT CO.,HANDLEY,05/26/2009,1900,Hail,1.75, ,0,0,10000,0,TX,CST-6, ,28762,C,439,FWD,0,0,Public, , , ,0,NNW,0,NNW,HANDLEY,05/26/2009,1900,32.7321,-97.1806,32.7321,-97.1806,"Golfball size hail was reported in Arlington.","Afternoon severe thunderstorms developed across north Texas in a very unstable environment. Several residual boundaries and daytime heating provided a means and focus for lift. One storm split just west of Fort Worth and the anticyclonic left mover produced golfball hail in Wise County. In the nighttime hours, a large cluster of storms with embedded severe storms rolled across the region ahead of a cold front.",208
172327,TARRANT CO.,ARLINGTON,05/26/2009,1915,Hail,1.00, ,0,0,0,0,TX,CST-6, ,28762,C,439,FWD,0,0,Amateur Radio, , , ,3,ENE,3,ENE,ARLINGTON,05/26/2009,1915,32.7434,-97.0632,32.7434,-97.0632,"Quarter size hail fell at the intersection of Highway 360 and Division Street in Arlington.","Afternoon severe thunderstorms developed across north Texas in a very unstable environment. Several residual boundaries and daytime heating provided a means and focus for lift. One storm split just west of Fort Worth and the anticyclonic left mover produced golfball hail in Wise County. In the nighttime hours, a large cluster of storms with embedded severe storms rolled across the region ahead of a cold front.",209
178781,TARRANT CO.,EAGLE ACRES,06/10/2009,2154,Hail,0.75, ,0,0,0,0,TX,CST-6, ,30242,C,439,FWD,0,0,Amateur Radio, , , ,0,N,0,N,EAGLE ACRES,06/10/2009,2154,32.9024,-97.5198,32.9024,-97.5198,"Penny size hail was reported 2 miles east-northeast of Azle.","Severe thunderstorms continued to erupt in an unstable environment behind the MCS that moved through north Texas on the 10th. Training cells moved across the northern portions of the Metroplex and Dallas County resulting in significant flash flooding. Numerous water rescues were needed in the Metroplex. Additional power outages continued with an estimated 500,000 customers in the Metroplex losing power from either the earlier MCS or the flooding storms on the 11th.",210
