EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
888032,TARRANT CO.,FT WORTH BLUE MND AR,04/28/2020,330,Hail,1.25, ,0,0,0,0,TX,CST-6, ,146711,C,439,FWD,0,0,Public, , , ,2,E,2,E,FT WORTH BLUE MND AR,04/28/2020,335,32.85,-97.3,32.85,-97.3,"Hail report received via mPing.","The first round of severe weather occurred during the early morning hours of April 28th as a weak upper level disturbance allowed isolated storms to form near a dryline. One storm in particular moved into North Texas and produced severe winds and large hail. Later on the 28th, a deep upper level trough in the Southern Plains allowed convection to initiate along a southward moving cold front. This line of severe storms produced damaging winds and severe hail in North and Central Texas overnight and into the morning of April 29th.",83
888033,TARRANT CO.,HALTOM CITY,04/28/2020,334,Hail,1.50, ,0,0,0,0,TX,CST-6, ,146711,C,439,FWD,0,0,Public, , , ,1,NE,1,NE,HALTOM CITY,04/28/2020,334,32.81,-97.26,32.81,-97.26,"Hail report received via mPing.","The first round of severe weather occurred during the early morning hours of April 28th as a weak upper level disturbance allowed isolated storms to form near a dryline. One storm in particular moved into North Texas and produced severe winds and large hail. Later on the 28th, a deep upper level trough in the Southern Plains allowed convection to initiate along a southward moving cold front. This line of severe storms produced damaging winds and severe hail in North and Central Texas overnight and into the morning of April 29th.",84
888035,TARRANT CO.,RICHLAND HILLS,04/28/2020,335,Hail,1.00, ,0,0,0,0,TX,CST-6, ,146711,C,439,FWD,0,0,Public, , , ,1,W,1,W,RICHLAND HILLS,04/28/2020,335,32.82,-97.24,32.82,-97.24,"Hail report received via mPing.","The first round of severe weather occurred during the early morning hours of April 28th as a weak upper level disturbance allowed isolated storms to form near a dryline. One storm in particular moved into North Texas and produced severe winds and large hail. Later on the 28th, a deep upper level trough in the Southern Plains allowed convection to initiate along a southward moving cold front. This line of severe storms produced damaging winds and severe hail in North and Central Texas overnight and into the morning of April 29th.",85
888034,TARRANT CO.,HODGE,04/28/2020,335,Hail,1.00, ,0,0,0,0,TX,CST-6, ,146711,C,439,FWD,0,0,Public, , , ,2,ESE,2,ESE,HODGE,04/28/2020,335,32.79,-97.31,32.79,-97.31,"Hail report received via mPing.","The first round of severe weather occurred during the early morning hours of April 28th as a weak upper level disturbance allowed isolated storms to form near a dryline. One storm in particular moved into North Texas and produced severe winds and large hail. Later on the 28th, a deep upper level trough in the Southern Plains allowed convection to initiate along a southward moving cold front. This line of severe storms produced damaging winds and severe hail in North and Central Texas overnight and into the morning of April 29th.",86
888779,TARRANT CO.,HALTOM CITY,04/28/2020,335,Hail,1.00, ,0,0,0,0,TX,CST-6, ,146711,C,439,FWD,0,0,Trained Spotter, , , ,1,NW,1,NW,HALTOM CITY,04/28/2020,335,32.8129,-97.2891,32.8129,-97.2891,"","The first round of severe weather occurred during the early morning hours of April 28th as a weak upper level disturbance allowed isolated storms to form near a dryline. One storm in particular moved into North Texas and produced severe winds and large hail. Later on the 28th, a deep upper level trough in the Southern Plains allowed convection to initiate along a southward moving cold front. This line of severe storms produced damaging winds and severe hail in North and Central Texas overnight and into the morning of April 29th.",87
888037,TARRANT CO.,HALTOM CITY,04/28/2020,342,Hail,1.50, ,0,0,0,0,TX,CST-6, ,146711,C,439,FWD,0,0,Public, , , ,1,W,1,W,HALTOM CITY,04/28/2020,342,32.8,-97.28,32.8,-97.28,"Hail report received via mPing.","The first round of severe weather occurred during the early morning hours of April 28th as a weak upper level disturbance allowed isolated storms to form near a dryline. One storm in particular moved into North Texas and produced severe winds and large hail. Later on the 28th, a deep upper level trough in the Southern Plains allowed convection to initiate along a southward moving cold front. This line of severe storms produced damaging winds and severe hail in North and Central Texas overnight and into the morning of April 29th.",88
888038,TARRANT CO.,RICHLAND HILLS,04/28/2020,345,Hail,1.25, ,0,0,0,0,TX,CST-6, ,146711,C,439,FWD,0,0,Public, , , ,1,SE,1,SE,RICHLAND HILLS,04/28/2020,345,32.81,-97.22,32.81,-97.22,"Hail report received via mPing.","The first round of severe weather occurred during the early morning hours of April 28th as a weak upper level disturbance allowed isolated storms to form near a dryline. One storm in particular moved into North Texas and produced severe winds and large hail. Later on the 28th, a deep upper level trough in the Southern Plains allowed convection to initiate along a southward moving cold front. This line of severe storms produced damaging winds and severe hail in North and Central Texas overnight and into the morning of April 29th.",89
888039,TARRANT CO.,HANDLEY,04/28/2020,350,Hail,1.25, ,0,0,0,0,TX,CST-6, ,146711,C,439,FWD,0,0,Public, , , ,3,NNE,3,NNE,HANDLEY,04/28/2020,350,32.77,-97.17,32.77,-97.17,"Hail report received via mPing.","The first round of severe weather occurred during the early morning hours of April 28th as a weak upper level disturbance allowed isolated storms to form near a dryline. One storm in particular moved into North Texas and produced severe winds and large hail. Later on the 28th, a deep upper level trough in the Southern Plains allowed convection to initiate along a southward moving cold front. This line of severe storms produced damaging winds and severe hail in North and Central Texas overnight and into the morning of April 29th.",90
888040,TARRANT CO.,HANDLEY,04/28/2020,353,Hail,1.00, ,0,0,0,0,TX,CST-6, ,146711,C,439,FWD,0,0,Public, , , ,1,S,1,S,HANDLEY,04/28/2020,353,32.72,-97.18,32.72,-97.18,"Hail report received via mPing.","The first round of severe weather occurred during the early morning hours of April 28th as a weak upper level disturbance allowed isolated storms to form near a dryline. One storm in particular moved into North Texas and produced severe winds and large hail. Later on the 28th, a deep upper level trough in the Southern Plains allowed convection to initiate along a southward moving cold front. This line of severe storms produced damaging winds and severe hail in North and Central Texas overnight and into the morning of April 29th.",91
888041,TARRANT CO.,DALWORTHINGTON,04/28/2020,357,Hail,1.00, ,0,0,0,0,TX,CST-6, ,146711,C,439,FWD,0,0,Amateur Radio, , , ,1,WNW,1,WNW,DALWORTHINGTON,04/28/2020,357,32.7067,-97.132,32.7067,-97.132,"Quarter sized hail was reported at Fielder and Arkansas in Arlington.","The first round of severe weather occurred during the early morning hours of April 28th as a weak upper level disturbance allowed isolated storms to form near a dryline. One storm in particular moved into North Texas and produced severe winds and large hail. Later on the 28th, a deep upper level trough in the Southern Plains allowed convection to initiate along a southward moving cold front. This line of severe storms produced damaging winds and severe hail in North and Central Texas overnight and into the morning of April 29th.",92
888042,TARRANT CO.,JOHNSONS STATION,04/28/2020,358,Hail,1.00, ,0,0,0,0,TX,CST-6, ,146711,C,439,FWD,0,0,Public, , , ,1,NW,1,NW,JOHNSONS STATION,04/28/2020,358,32.69,-97.14,32.69,-97.14,"Hail report received via mPing.","The first round of severe weather occurred during the early morning hours of April 28th as a weak upper level disturbance allowed isolated storms to form near a dryline. One storm in particular moved into North Texas and produced severe winds and large hail. Later on the 28th, a deep upper level trough in the Southern Plains allowed convection to initiate along a southward moving cold front. This line of severe storms produced damaging winds and severe hail in North and Central Texas overnight and into the morning of April 29th.",93
888043,TARRANT CO.,ARLINGTON,04/28/2020,358,Hail,1.00, ,0,0,0,0,TX,CST-6, ,146711,C,439,FWD,0,0,NWS Employee, , , ,2,NW,2,NW,ARLINGTON,04/28/2020,358,32.7504,-97.1404,32.7504,-97.1404,"Quarter sized hail was reported near Randol Mill Park.","The first round of severe weather occurred during the early morning hours of April 28th as a weak upper level disturbance allowed isolated storms to form near a dryline. One storm in particular moved into North Texas and produced severe winds and large hail. Later on the 28th, a deep upper level trough in the Southern Plains allowed convection to initiate along a southward moving cold front. This line of severe storms produced damaging winds and severe hail in North and Central Texas overnight and into the morning of April 29th.",94
888783,TARRANT CO.,PANTEGO,04/28/2020,400,Hail,1.00, ,0,0,0,0,TX,CST-6, ,146711,C,439,FWD,0,0,Public, , , ,0,WNW,0,WNW,PANTEGO,04/28/2020,400,32.7208,-97.1523,32.7208,-97.1523,"Quarter sized hail was reported on Pantego Drive in west Arlington.","The first round of severe weather occurred during the early morning hours of April 28th as a weak upper level disturbance allowed isolated storms to form near a dryline. One storm in particular moved into North Texas and produced severe winds and large hail. Later on the 28th, a deep upper level trough in the Southern Plains allowed convection to initiate along a southward moving cold front. This line of severe storms produced damaging winds and severe hail in North and Central Texas overnight and into the morning of April 29th.",95
888044,TARRANT CO.,SUBLETT,04/28/2020,410,Hail,1.75, ,0,0,15000,0,TX,CST-6, ,146711,C,439,FWD,0,0,Social Media, , , ,2,SSW,2,SSW,SUBLETT,04/28/2020,410,32.63,-97.14,32.63,-97.14,"Golf ball sized hail was reported via social media near South Cooper and West Harris in southern Arlington.","The first round of severe weather occurred during the early morning hours of April 28th as a weak upper level disturbance allowed isolated storms to form near a dryline. One storm in particular moved into North Texas and produced severe winds and large hail. Later on the 28th, a deep upper level trough in the Southern Plains allowed convection to initiate along a southward moving cold front. This line of severe storms produced damaging winds and severe hail in North and Central Texas overnight and into the morning of April 29th.",96
888791,TARRANT CO.,MANSFIELD,04/28/2020,410,Hail,1.25, ,0,0,0,0,TX,CST-6, ,146711,C,439,FWD,0,0,Trained Spotter, , , ,2,NE,2,NE,MANSFIELD,04/28/2020,410,32.5913,-97.0968,32.5913,-97.0968,"","The first round of severe weather occurred during the early morning hours of April 28th as a weak upper level disturbance allowed isolated storms to form near a dryline. One storm in particular moved into North Texas and produced severe winds and large hail. Later on the 28th, a deep upper level trough in the Southern Plains allowed convection to initiate along a southward moving cold front. This line of severe storms produced damaging winds and severe hail in North and Central Texas overnight and into the morning of April 29th.",97
888045,TARRANT CO.,MANSFIELD,04/28/2020,416,Hail,1.75, ,0,0,15000,0,TX,CST-6, ,146711,C,439,FWD,0,0,Amateur Radio, , , ,2,NE,2,NE,MANSFIELD,04/28/2020,416,32.59,-97.11,32.59,-97.11,"Golf ball sized hail was reported near Country Club Drive and Matlock Rd in Mansfield.","The first round of severe weather occurred during the early morning hours of April 28th as a weak upper level disturbance allowed isolated storms to form near a dryline. One storm in particular moved into North Texas and produced severe winds and large hail. Later on the 28th, a deep upper level trough in the Southern Plains allowed convection to initiate along a southward moving cold front. This line of severe storms produced damaging winds and severe hail in North and Central Texas overnight and into the morning of April 29th.",98
888046,TARRANT CO.,WEBB,04/28/2020,417,Hail,1.50, ,0,0,0,0,TX,CST-6, ,146711,C,439,FWD,0,0,Public, , , ,2,SSE,2,SSE,WEBB,04/28/2020,417,32.6,-97.05,32.6,-97.05,"Hail report received via mPing.","The first round of severe weather occurred during the early morning hours of April 28th as a weak upper level disturbance allowed isolated storms to form near a dryline. One storm in particular moved into North Texas and produced severe winds and large hail. Later on the 28th, a deep upper level trough in the Southern Plains allowed convection to initiate along a southward moving cold front. This line of severe storms produced damaging winds and severe hail in North and Central Texas overnight and into the morning of April 29th.",99
888047,TARRANT CO.,WEBB,04/28/2020,418,Hail,1.25, ,0,0,0,0,TX,CST-6, ,146711,C,439,FWD,0,0,Public, , , ,3,SE,3,SE,WEBB,04/28/2020,418,32.6,-97.04,32.6,-97.04,"Half dollar sized hail was reported at Mira Lagos.","The first round of severe weather occurred during the early morning hours of April 28th as a weak upper level disturbance allowed isolated storms to form near a dryline. One storm in particular moved into North Texas and produced severe winds and large hail. Later on the 28th, a deep upper level trough in the Southern Plains allowed convection to initiate along a southward moving cold front. This line of severe storms produced damaging winds and severe hail in North and Central Texas overnight and into the morning of April 29th.",100
888202,TARRANT CO.,WEBB,04/28/2020,2312,Hail,1.00, ,0,0,0,0,TX,CST-6, ,146711,C,439,FWD,0,0,Trained Spotter, , , ,1,W,1,W,WEBB,04/28/2020,2312,32.63,-97.09,32.63,-97.09,"","The first round of severe weather occurred during the early morning hours of April 28th as a weak upper level disturbance allowed isolated storms to form near a dryline. One storm in particular moved into North Texas and produced severe winds and large hail. Later on the 28th, a deep upper level trough in the Southern Plains allowed convection to initiate along a southward moving cold front. This line of severe storms produced damaging winds and severe hail in North and Central Texas overnight and into the morning of April 29th.",101
888213,TARRANT CO.,MANSFIELD,04/28/2020,2318,Hail,0.75, ,0,0,0,0,TX,CST-6, ,146711,C,439,FWD,0,0,Public, , , ,2,ENE,2,ENE,MANSFIELD,04/28/2020,2318,32.58,-97.1,32.58,-97.1,"Hail report received via mPing.","The first round of severe weather occurred during the early morning hours of April 28th as a weak upper level disturbance allowed isolated storms to form near a dryline. One storm in particular moved into North Texas and produced severe winds and large hail. Later on the 28th, a deep upper level trough in the Southern Plains allowed convection to initiate along a southward moving cold front. This line of severe storms produced damaging winds and severe hail in North and Central Texas overnight and into the morning of April 29th.",102
891392,TARRANT CO.,KELLER,05/04/2020,2245,Hail,0.88, ,0,0,0,0,TX,CST-6, ,147732,C,439,FWD,0,0,NWS Employee, , , ,3,WNW,3,WNW,KELLER,05/04/2020,2245,32.95,-97.29,32.95,-97.29,"A National Weather Service employee reported nickel sized hail approximately 3 miles east of the city of Haslet, TX.","Thunderstorms developed along a cold front as it pushed south of the Red River the evening of Monday, May 4. A few storms became severe, primarily along and north of the Highway 380 corridor, with hail being the main severe weather occurrence.",103
891393,TARRANT CO.,ARLINGTON,05/05/2020,20,Hail,1.00, ,0,0,0,0,TX,CST-6, ,147732,C,439,FWD,0,0,Social Media, , , ,2,NNE,2,NNE,ARLINGTON,05/05/2020,20,32.76,-97.11,32.76,-97.11,"A social media report indicated quarter sized hail approximately 4 miles northeast of the town of Pantego, TX.","Thunderstorms developed along a cold front as it pushed south of the Red River the evening of Monday, May 4. A few storms became severe, primarily along and north of the Highway 380 corridor, with hail being the main severe weather occurrence.",104
891394,TARRANT CO.,PANTEGO,05/05/2020,30,Hail,0.88, ,0,0,0,0,TX,CST-6, ,147732,C,439,FWD,0,0,Social Media, , , ,1,N,1,N,PANTEGO,05/05/2020,30,32.73,-97.15,32.73,-97.15,"A social media report indicated nickel sized hail approximately 1 mile north of the town of Pantego, TX.","Thunderstorms developed along a cold front as it pushed south of the Red River the evening of Monday, May 4. A few storms became severe, primarily along and north of the Highway 380 corridor, with hail being the main severe weather occurrence.",105
892544,TARRANT CO.,BENBROOK,05/07/2020,2140,Hail,1.00, ,0,0,0,0,TX,CST-6, ,147733,C,439,FWD,0,0,Amateur Radio, , , ,1,W,1,W,BENBROOK,05/07/2020,2140,32.68,-97.46,32.68,-97.46,"Amateur radio reported quarter sized hail in the city of Benbrook, TX.","A supercell thunderstorm which developed over southwest Oklahoma along a dryline tracked southeastward through the northwest counties of North Texas Thursday evening. The storm produced a path of hail from north of Jacksboro to the far western portions of the DFW Metroplex. Additional thunderstorms developed overnight as a cold front pushed south of the Red River, but most of these storms remained below severe criteria.",106
892545,TARRANT CO.,BENBROOK LAKE,05/07/2020,2145,Hail,1.00, ,0,0,0,0,TX,CST-6, ,147733,C,439,FWD,0,0,Amateur Radio, , , ,2,NNW,2,NNW,BENBROOK LAKE,05/07/2020,2145,32.66,-97.48,32.66,-97.48,"Amateur radio reported quarter sized hail in the northwest side of Benbrook Lake.","A supercell thunderstorm which developed over southwest Oklahoma along a dryline tracked southeastward through the northwest counties of North Texas Thursday evening. The storm produced a path of hail from north of Jacksboro to the far western portions of the DFW Metroplex. Additional thunderstorms developed overnight as a cold front pushed south of the Red River, but most of these storms remained below severe criteria.",107
892546,TARRANT CO.,LYTLE,05/07/2020,2155,Hail,1.25, ,0,0,0,0,TX,CST-6, ,147733,C,439,FWD,0,0,Amateur Radio, , , ,4,W,4,W,LYTLE,05/07/2020,2155,32.61,-97.41,32.61,-97.41,"Amateur radio reported half-dollar sized hail near the intersection of McPherson Blvd and Chisholm Trail Parkway.","A supercell thunderstorm which developed over southwest Oklahoma along a dryline tracked southeastward through the northwest counties of North Texas Thursday evening. The storm produced a path of hail from north of Jacksboro to the far western portions of the DFW Metroplex. Additional thunderstorms developed overnight as a cold front pushed south of the Red River, but most of these storms remained below severe criteria.",108
892547,TARRANT CO.,CROWLEY,05/07/2020,2203,Hail,1.00, ,0,0,0,0,TX,CST-6, ,147733,C,439,FWD,0,0,Amateur Radio, , , ,1,W,1,W,CROWLEY,05/07/2020,2203,32.58,-97.33,32.58,-97.33,"Amateur radio reported quarter sized hail near the intersection of Highway 1187 and Hemphill Street near the city of Crowley, TX.","A supercell thunderstorm which developed over southwest Oklahoma along a dryline tracked southeastward through the northwest counties of North Texas Thursday evening. The storm produced a path of hail from north of Jacksboro to the far western portions of the DFW Metroplex. Additional thunderstorms developed overnight as a cold front pushed south of the Red River, but most of these storms remained below severe criteria.",109
895731,TARRANT CO.,CROWLEY,05/07/2020,2205,Hail,0.88, ,0,0,0,0,TX,CST-6, ,147733,C,439,FWD,0,0,Public, , , ,1,SW,1,SW,CROWLEY,05/07/2020,2205,32.5687,-97.329,32.5687,-97.329,"Dime to nickel sized hail fell on Fox Willow Ct in Burleson.","A supercell thunderstorm which developed over southwest Oklahoma along a dryline tracked southeastward through the northwest counties of North Texas Thursday evening. The storm produced a path of hail from north of Jacksboro to the far western portions of the DFW Metroplex. Additional thunderstorms developed overnight as a cold front pushed south of the Red River, but most of these storms remained below severe criteria.",110
918606,TARRANT CO.,FT WORTH BLUE MND AR,08/16/2020,1828,Hail,0.75, ,0,0,0,0,TX,CST-6, ,152084,C,439,FWD,0,0,Trained Spotter, , , ,1,W,1,W,FT WORTH BLUE MND AR,08/16/2020,1828,32.85,-97.34,32.85,-97.34,"A trained spotter reported dime sized hail in the city of Blue Mound, TX.","Thunderstorms developed along a pre-frontal trough in advance of a rare August cold front on the afternoon of Sunday August 16. Several storms became severe, producing mainly damaging winds along with quarter-sized hail for areas generally along and north of Interstate 20.",111
948053,TARRANT CO.,BLUE MOUND,03/24/2021,1952,Hail,2.00, ,0,0,20000000,0,TX,CST-6, ,156822,C,439,FWD,0,0,Public, , , ,2,NNE,2,NNE,BLUE MOUND,03/24/2021,1952,32.91,-97.36,32.91,-97.36,"Hail two inches in diameter was reported a few miles north of Saginaw.","Storms developed along a dryline during the afternoon hours on March 24th. These storms advanced east into North and Central Texas, producing hail and a couple of EF-Unknown tornadoes. Large hail up to the size of 3 was reported in Tarrant and Denton counties. Hail-producing storms continued overnight as a cold front made its way through the area.",112
948054,TARRANT CO.,HICKS,03/24/2021,1955,Hail,3.00, ,0,0,58000000,0,TX,CST-6, ,156822,C,439,FWD,0,0,Public, , , ,3,E,3,E,HICKS,03/24/2021,1955,32.9234,-97.3739,32.9234,-97.3739,"Hail three inches in diameter was reported near Wagley Robertson Road and West Bonds Ranch Road.","Storms developed along a dryline during the afternoon hours on March 24th. These storms advanced east into North and Central Texas, producing hail and a couple of EF-Unknown tornadoes. Large hail up to the size of 3 was reported in Tarrant and Denton counties. Hail-producing storms continued overnight as a cold front made its way through the area.",113
948055,TARRANT CO.,HASLET,03/24/2021,1955,Hail,2.50, ,0,0,50000000,0,TX,CST-6, ,156822,C,439,FWD,0,0,Public, , , ,3,S,3,S,HASLET,03/24/2021,1955,32.93,-97.35,32.93,-97.35,"","Storms developed along a dryline during the afternoon hours on March 24th. These storms advanced east into North and Central Texas, producing hail and a couple of EF-Unknown tornadoes. Large hail up to the size of 3 was reported in Tarrant and Denton counties. Hail-producing storms continued overnight as a cold front made its way through the area.",114
948056,TARRANT CO.,HASLET,03/24/2021,1956,Hail,3.00, ,0,0,58000000,0,TX,CST-6, ,156822,C,439,FWD,0,0,Public, , , ,1,SE,1,SE,HASLET,03/24/2021,1956,32.96,-97.34,32.96,-97.34,"A report of three-inch hail was received on Twitter.","Storms developed along a dryline during the afternoon hours on March 24th. These storms advanced east into North and Central Texas, producing hail and a couple of EF-Unknown tornadoes. Large hail up to the size of 3 was reported in Tarrant and Denton counties. Hail-producing storms continued overnight as a cold front made its way through the area.",115
948057,TARRANT CO.,BLUE MOUND,03/24/2021,1957,Hail,1.25, ,0,0,0,0,TX,CST-6, ,156822,C,439,FWD,0,0,Public, , , ,3,NNE,3,NNE,BLUE MOUND,03/24/2021,1957,32.92,-97.34,32.92,-97.34,"","Storms developed along a dryline during the afternoon hours on March 24th. These storms advanced east into North and Central Texas, producing hail and a couple of EF-Unknown tornadoes. Large hail up to the size of 3 was reported in Tarrant and Denton counties. Hail-producing storms continued overnight as a cold front made its way through the area.",116
948079,TARRANT CO.,HASLET,03/24/2021,2000,Hail,2.00, ,0,0,50000000,0,TX,CST-6, ,156822,C,439,FWD,0,0,Public, , , ,3,SSW,3,SSW,HASLET,03/24/2021,2000,32.93,-97.36,32.93,-97.36,"A report of two-inch hail was received on Twitter.","Storms developed along a dryline during the afternoon hours on March 24th. These storms advanced east into North and Central Texas, producing hail and a couple of EF-Unknown tornadoes. Large hail up to the size of 3 was reported in Tarrant and Denton counties. Hail-producing storms continued overnight as a cold front made its way through the area.",117
948058,TARRANT CO.,HASLET,03/24/2021,2002,Hail,1.75, ,0,0,58000000,0,TX,CST-6, ,156822,C,439,FWD,0,0,Amateur Radio, , , ,2,ESE,2,ESE,HASLET,03/24/2021,2002,32.96,-97.31,32.96,-97.31,"","Storms developed along a dryline during the afternoon hours on March 24th. These storms advanced east into North and Central Texas, producing hail and a couple of EF-Unknown tornadoes. Large hail up to the size of 3 was reported in Tarrant and Denton counties. Hail-producing storms continued overnight as a cold front made its way through the area.",118
948059,TARRANT CO.,HASLET,03/24/2021,2002,Hail,2.00, ,0,0,58000000,0,TX,CST-6, ,156822,C,439,FWD,0,0,Public, , , ,2,E,2,E,HASLET,03/24/2021,2002,32.97,-97.32,32.97,-97.32,"A report of two-inch hail was received via social media.","Storms developed along a dryline during the afternoon hours on March 24th. These storms advanced east into North and Central Texas, producing hail and a couple of EF-Unknown tornadoes. Large hail up to the size of 3 was reported in Tarrant and Denton counties. Hail-producing storms continued overnight as a cold front made its way through the area.",119
948060,TARRANT CO.,KELLER,03/24/2021,2009,Hail,1.00, ,0,0,0,0,TX,CST-6, ,156822,C,439,FWD,0,0,Public, , , ,3,NNE,3,NNE,KELLER,03/24/2021,2009,32.97,-97.24,32.97,-97.24,"","Storms developed along a dryline during the afternoon hours on March 24th. These storms advanced east into North and Central Texas, producing hail and a couple of EF-Unknown tornadoes. Large hail up to the size of 3 was reported in Tarrant and Denton counties. Hail-producing storms continued overnight as a cold front made its way through the area.",120
948061,TARRANT CO.,KELLER,03/24/2021,2009,Hail,1.25, ,0,0,0,0,TX,CST-6, ,156822,C,439,FWD,0,0,Public, , , ,4,NNW,4,NNW,KELLER,03/24/2021,2009,32.98,-97.28,32.98,-97.28,"","Storms developed along a dryline during the afternoon hours on March 24th. These storms advanced east into North and Central Texas, producing hail and a couple of EF-Unknown tornadoes. Large hail up to the size of 3 was reported in Tarrant and Denton counties. Hail-producing storms continued overnight as a cold front made its way through the area.",121
953390,TARRANT CO.,MANSFIELD,04/13/2021,148,Hail,1.50, ,0,0,0,0,TX,CST-6, ,157636,C,439,FWD,0,0,Public, , , ,2,NE,2,NE,MANSFIELD,04/13/2021,151,32.59,-97.1,32.59,-97.1,"Quarter to ping pong ball sized hail was reported northeast of Mansfield.","An unsettled weather pattern during the week of April 12th generated several days of showers and thunderstorms across North and Central Texas, as multiple upper level disturbances moved across the region. A few of these storms produced large hail.",122
953391,TARRANT CO.,MANSFIELD,04/13/2021,153,Hail,0.75, ,0,0,0,0,TX,CST-6, ,157636,C,439,FWD,0,0,Public, , , ,2,ENE,2,ENE,MANSFIELD,04/13/2021,153,32.58,-97.09,32.58,-97.09,"","An unsettled weather pattern during the week of April 12th generated several days of showers and thunderstorms across North and Central Texas, as multiple upper level disturbances moved across the region. A few of these storms produced large hail.",123
955112,TARRANT CO.,WESTOVER HILLS,04/23/2021,1230,Hail,0.75, ,0,0,0,0,TX,CST-6, ,157637,C,439,FWD,0,0,Emergency Manager, , , ,3,S,3,S,WESTOVER HILLS,04/23/2021,1230,32.7283,-97.428,32.7283,-97.428,"Penny sized hail at Monnig Middle School.","A passing upper trough and frontal system kicked off a round of thunderstorms the evening of April 23rd, some of which produced large hail and damaging wind gusts.",124
955113,TARRANT CO.,TARRANT,04/23/2021,1233,Hail,0.75, ,0,0,0,0,TX,CST-6, ,157637,C,439,FWD,0,0,Emergency Manager, , , ,3,S,3,S,TARRANT,04/23/2021,1233,32.7807,-97.0725,32.7807,-97.0725,"Penny sized hail at Ellis Elementary School.","A passing upper trough and frontal system kicked off a round of thunderstorms the evening of April 23rd, some of which produced large hail and damaging wind gusts.",125
955114,TARRANT CO.,HANDLEY,04/23/2021,1235,Hail,0.75, ,0,0,0,0,TX,CST-6, ,157637,C,439,FWD,0,0,Emergency Manager, , , ,3,NNW,3,NNW,HANDLEY,04/23/2021,1235,32.7649,-97.1975,32.7649,-97.1975,"Dime sized hail at John T White Elementary School.","A passing upper trough and frontal system kicked off a round of thunderstorms the evening of April 23rd, some of which produced large hail and damaging wind gusts.",126
956713,TARRANT CO.,FTW FLYING OAKS ARPT,04/28/2021,1906,Hail,1.00, ,0,0,0,0,TX,CST-6, ,157639,C,439,FWD,0,0,Amateur Radio, , , ,2,ENE,2,ENE,FTW FLYING OAKS ARPT,04/28/2021,1906,32.8382,-97.491,32.8382,-97.491,"Quarter size hail was reported near State Highway 199 and Nine Mile Bridge Road.","An upper level low and a cold front near the surface resulted in the development of showers and thunderstorms across much of North and Central Texas. Several storms produced very large hail and damaging winds west of I-35. The northern portions of Tarrant County were hit the hardest with large hail up to 3.25 in diameter. Hail damage estimates from this storm were over $500 million. The large hail damaged and/or shattered roofs, windows and cars.",127
956686,TARRANT CO.,AZLE,04/28/2021,1907,Hail,1.00, ,0,0,0,0,TX,CST-6, ,157639,C,439,FWD,0,0,Amateur Radio, , , ,0,SW,0,NE,SAGINAW,04/28/2021,1907,32.8976,-97.5336,32.8722,-97.3674,"Multiple reports of quarter sized hail were received from Azle to Saginaw.","An upper level low and a cold front near the surface resulted in the development of showers and thunderstorms across much of North and Central Texas. Several storms produced very large hail and damaging winds west of I-35. The northern portions of Tarrant County were hit the hardest with large hail up to 3.25 in diameter. Hail damage estimates from this storm were over $500 million. The large hail damaged and/or shattered roofs, windows and cars.",128
956689,TARRANT CO.,FT WORTH SAGINAW ARP,04/28/2021,1914,Hail,1.75, ,0,0,18000000,0,TX,CST-6, ,157639,C,439,FWD,0,0,Amateur Radio, , , ,3,W,3,W,FT WORTH SAGINAW ARP,04/28/2021,1914,32.874,-97.4256,32.874,-97.4256,"Golf ball size hail was reported on Boat Club Road.","An upper level low and a cold front near the surface resulted in the development of showers and thunderstorms across much of North and Central Texas. Several storms produced very large hail and damaging winds west of I-35. The northern portions of Tarrant County were hit the hardest with large hail up to 3.25 in diameter. Hail damage estimates from this storm were over $500 million. The large hail damaged and/or shattered roofs, windows and cars.",129
956699,TARRANT CO.,FT WORTH SAGINAW ARP,04/28/2021,1915,Hail,3.00, ,0,0,40000000,0,TX,CST-6, ,157639,C,439,FWD,0,0,Public, , , ,3,WNW,3,WNW,FT WORTH SAGINAW ARP,04/28/2021,1915,32.8807,-97.4253,32.8807,-97.4253,"Three inch hail was reported at Boat Club Road and Bailey Boswell Road.","An upper level low and a cold front near the surface resulted in the development of showers and thunderstorms across much of North and Central Texas. Several storms produced very large hail and damaging winds west of I-35. The northern portions of Tarrant County were hit the hardest with large hail up to 3.25 in diameter. Hail damage estimates from this storm were over $500 million. The large hail damaged and/or shattered roofs, windows and cars.",130
